ID Receta,Titulo,Calorias,Carbohidratos,Proteinas,Grasas
tbQKWB1VD7tO7h134ENh,Hamburguesa de Pastel de Cangrejo,195,17,10,10
4q9ene5huycoZ6svxGeZ,Salteado de Pollo con Guisantes de Nieve y Pimiento,200,10,27,5
8mnSvlwCt9J2S29SzIro,Chimichanga Mini de Manzana,200,33,4,6
ARmjhnuTVYZIiDRC7IDR,Frittatas Individuales de Huevo y Verduras en Instant Pot,200,15,16,8
GgVbvOpcjAgMoRFEHBG6,Sopa Italiana de Pollo con Alcachofas en Instant Pot,200,23,17,6
GqvaIkcTh0miXVwzdYzG,Ensalada de Jamón y Edamame Picado,200,15,17,9
In1iUEfdmWe9yAEAixlF,Pastel de Taza de Chocolate y Nuez,200,22,6,12
J5BHmoFE3yPz7SB5Qurp,Ensalada Inspirada en Nicoise,200,7,14,13
MJGMP4cVRlHOv9dfU7AJ,"Pastel de Pera, Ricotta y Piñones",200,27,6,10
PNU7rPxCAjubWgjzomMk,Ensalada de Pasta con Verduras y Pollo,200,24,15,5
QeVeXxd9FNzmPuwQQkil,Pollo con Corteza de Parmesano,200,10,28,4
TDyO2aj0WxIQfsijUc7b,Pozole de Cerdo con Chile Verde,200,20,21,4
a0R8aS4R9aelkbvZxdlD,Burrito de Desayuno con Huevo y Jamón,200,15,16,8
eMSCKtMqRwrj4wcwuHwE,Ensalada de Ciruela con Queso de Cabra y Nueces,200,15,6,14
gSRFfeQSmcz59rtd6He1,Guiso de Verduras Toscana,200,31,13,4
iit7U1KHSUwCF3aG0L6K,Strata Ligera y Esponjosa de Espinaca y Queso,200,12,15,10
jXWcrBadqmEpn3iD7TLk,Pollo a la Balsámico Dulce y Salado,200,7,24,8
vd1lgFdulo90vwT1ogFn,Ensalada de Bistec de Pimienta con Lechuga Romana,200,15,21,8
vvuW3i3l6qCuDUoSKUc7,Kabobs de Albóndigas,200,7,22,8
vzqMiALN3dida2XY2Qbt,Granola Energética,200,8,5,17
yhf24g9nEMeyjnAfd65t,Pollo Frito al Horno al Estilo Latino,200,9,32,3
14GRrZat7xDP4V1CQVqw,Sancocho Costero,205,31,14,3
8z7mrlJPPTAB65b5NPM2,Roll-Ups de Pavo con Pesto,205,26,20,3
DfeDC3W9Kj8zE0QiydGB,Quiche sin Corteza de Espinaca y Champiñones,205,16,20,7
kGcqx6WHf19FmKfzgw0V,Pollo Dijon con Calabacín y Tomates,205,8,27,7
xBDxwuNGIIDg4wiHUJAa,Sopa de Queso Cheddar y Brócoli,205,20,17,8
xEJJWamiQxBOFYZKwvR4,Avena OK con Fresas y Almendras,205,33,5,6
2WKDOudOEWvWA35wSU2W,Pollo Guisado con Sidra,210,9,22,9
8KIt2vA2rvuq7gFbGjMT,Tostadas de Frijoles y Queso,210,31,13,4
9zbPDPkmk3ANfSGpzsMV,Pouch de Pescado Blanco al Horno de Temporada,210,6,25,10
B5z7YDXasj1dT4vy2ZbM,Ensalada de Pollo BBQ Económica,210,22,21,4
LvHf98Or7c9uGxDRTEAQ,Salmón con Pimentón Ahumado,210,6,23,9
NHI1z8KTltfqZfjgLex9,Pollo al Horno con Parmesano,210,6,27,8
Tmb9jXqhcH50pl91FhGV,Frasco de Yogur y Granola Just Peachy,210,29,18,3
UwibDJze2UCRC94ovavl,Chili de Pollo Económico,210,30,19,2
WofMRQBL5j8SVJnxlDNE,Tofu al General Tso con Brócoli,210,17,13,11
XEC8dkprTjBeLASPDGSe,Pez Espada a la Ghiotta,210,8,24,9
cRk08KndNIRTbSyrcbnb,Ensalada Antipasto,210,9,19,11
f12gOd5qV5WG1xVQGLjZ,Refresco de Leche de Almendra,210,14,8,14
ikyKQYLW3nFKXs2yDoV4,Hamburguesa de Quinoa y Frijoles Negros,210,34,11,4
j0BlkX0m42vSdmSxtPpC,Verduras al Curry Trinidadenses,210,35,8,6
swq9xqZbUfT2KSjLZow6,Estofado Asiático de Pollo y Verduras,210,11,29,5
wKKC1jH6V8SszzhNJnbQ,Croquetas de Salmón con Salsa de Yogur y Rábano Picante,210,15,22,7
GC8SuiUioMltlVMG4rVF,Paella de Verduras de Yaya,215,41,5,3
RLpmpDNN0q72OJ5dEY0b,Estofado de Pescado Mediterráneo Económico,215,19,20,5
cxAqQjtiIKvcuKXe0msO,Pollo con Mostaza de Piedra y Miel,215,5,32,6
hsBNwS791iasKxdlOvta,"Bacalao Asado con Tomates, Calabacín y Aceitunas",215,12,23,9
jP1wmX9e4JKVYIOM08hg,Pasta Fagioli,215,35,13,3
wkxDS0IQfxRVgP7a3wwk,Carne de Aguante y Verduras en Olla de Cocción Lenta,215,17,26,5
yB3l9C9rqeOLT1IJvzv3,Salmón Jugoso con Cebollas Caramelizadas,215,7,24,11
0rtwbegmCwhXThbXnQAb,Wraps de Ensalada César de Pollo para Almuerzo,220,21,25,9
4os37KHjnRkCBUhPuXk3,Sloppy Joes de Pavo,220,16,30,5
DP92AgezDhOtRbxSQGxQ,Chili de Pavo Fácil,220,10,23,9
ETtKN1Dg18QymWqNAbSN,Sándwich de Aguacate y Verduras,220,28,8,11
Iyo1JvxjHXSq4KPkXvrP,Ensalada de Garbanzo con Perejil y Limón,220,25,8,11
NDizvKTnIiZ7wbs7sjdK,Tacos de Camarones a la Parrilla,220,17,23,8
OWmxyjmccv4yaUP65YB4,Ensalada de Pasta Fría,220,40,7,5
TDHy0QWjqnllqb34Du53,Vaca Frita de Res,220,6,23,11
a0ewnxjBF7UDVflOjKKn,Gazpacho de Sandía,220,14,2,18
fHk37XDQ4xNzHtid5xvT,Chili Rápido para Congelador en Instant Pot,220,22,20,7
jwpedS6yjHVkBnBhO3uq,Avena con Frutas del Bosque y Almendra,220,33,7,7
kVc4I8SMhXWtdduw0Fp5,Pastel de Carne de Pavo al Estilo Suroeste,220,15,20,8
n4ytyLLeQc1ViGvVxHNq,Rollito de Huevo sin Relleno,220,9,25,9
piGx0wswMUM6AFKC9ZVW,Salmón a la Parrilla con Salsa de Mango y Tomate,220,10,23,9
pu7z36wsvatu37YZjSPt,Halibut con Salsa Criolla,220,11,31,7
vqV0loXVsriKmJF9wwuL,Masala de Chana (Garbanzos),220,26,7,11
C1iJCPBzo9UUzUEeMoVG,Salmón a la Parrilla Marinado - Receta Gourmet,225,2,26,12
HmMeWXJ6vggOUftwp7ur,Salmón Frotado con Chile Chipotle y Té,225,2,25,2
0zxEfcv4vHznnskjVIS6,Ensalada Crujiente de Pollo y Manzana,230,15,21,10
9Xh6lBiV1yGps2BtLodP,Chili de Pavo con Especias de Calabaza en Instant Pot,230,27,19,6
9iHKMDLawYceUqWcjwyQ,Sopa de Maíz con Chile Verde,230,32,9,9
AAyyGZPSCdcRNH8sfN5R,Pollo al Limón con Romero y Ajo,230,3,30,10
J2ZbyVZ6VSyjgAbwblmD,Halibut al Estilo Tailandés con Relish de Mango,230,13,27,7
OKvevyYItDbL2I9fNz2u,Chuletas de Cerdo con Manzana y Mostaza,230,7,21,13
QeOeo4Q55R7MGbNS9y5R,Pimientos Rellenos Económicos,230,23,25,4
S6kYr5G8KWevINdzpY8b,Ajiaco (Inglés),230,26,16,7
SAEeFq2tepAheGaVCP48,Ensalada de Kale y Pollo con Aderezo de Jengibre Fresco,230,6,28,10
SJQvvNtGh40JPhD0kbrx,Pollo de Naranja Dulce en una Sartén,230,16,28,7
UwhKLAPXKGJ2vIWD9mom,Roulades de Lasaña de Berenjena,230,29,18,6
caVZPfhArp1YLR1VWN48,Sancocho de Res,230,40,12,3
eiWbrIkTgQqRkxukBCxP,Hash de Salchicha de Pollo Económico,230,29,11,8
fJJGl7GaW9VUd8XvDPls,Ensalada de Espinaca con Pollo y Aguacate,230,11,16,15
h486OWYqUcJWOlkRttqs,Pollo BBQ con Miel a la Parrilla,230,18,38,7
kvFUv1k10fMInWtMhYpJ,Ensalada Tropical de Kale y Quinoa,230,30,7,11
onqgHepruMk8c8oUARjK,Sopa de Verduras y Farro Estilo Granjero (Zuppa Di Verdure E Farro),230,42,13,3
pU5ZO4wtDYWn5b3bEsMl,Sopa de Maíz al Estilo Cajún,230,28,16,7
pgUnJyZCPW5Jvu26f7g3,Bistec de Lomo con Especias Salado y Manzanas con Canela,230,15,28,6
qbF0EpsKb1MfbQavDfJN,Ensalada de Pollo con Fresa y Semillas de Amapola,230,19,26,8
tyYqlmRNhPGYKL4gQvxX,"Frijoles con Pimentón Ahumado, Romero y Aceitunas",230,21,8,13
yrosWhfVciESAE2e6uhe,Pollo Asado con Verduras y Arándanos,230,16,25,6
z2UyN3PbSaCxGdoQfyI0,Shakshuka Rápida,230,25,12,9
zDDdGkovbSmQnEZOyPPm,Tazones de Taco de Camarón y Aguacate,230,16,31,6
zYVwiAf3E3n2aXHXGvjB,Chili de Pavo y Verduras,230,27,20,5
MgMU1v3xSiyO2si5SKOv,"Sándwich Económico de Huevo, Jamón y Espinaca",234,24,16,10
CAx4sBGoIoz5haUgdYKF,Edamame y Pasta con Feta,235,32,13,7
yskJTuqV0PqxRlHB1na8,Ensalada Picada de Pollo y Frijoles Negros,235,27,22,4
2NcrgpfJfrKTk0Edbegq,Kabobs de Pescadores (Spiede Alla Marinara),240,5,29,11
92qomV1Gfg60hNgIiXNU,Portobellos Rellenos de Espinaca y Alcachofa,240,16,18,12
Ahlduwg7b4f9tJiqReOG,Ensalada de Pollo de Verano,240,10,20,14
CyftVBydr4arRDH4D3dk,Tazones de Arroz con Verduras y Curry de Coco en Instant Pot,240,42,8,6
JrVE64TQIWwTINdibqu1,Pollo Asado en Una Sola Olla con Calabaza Bellota,240,22,19,9
LxFo3Pr4AwgXzNLHgMws,Ensalada Mexicana Picada con Lima,240,24,7,15
OgwtjSVTmilwpR2W1FJp,Panini de Pollo Fácil,240,14,28,9
X50HlQMa9Vrvicxg698Y,Sopa Vegetariana Thai de Champiñones en Instant Pot,240,35,12,7
XmgnnM3zGpJW5jOCvru1,Cazuela Mexicana de Quinoa,240,35,13,6
Yjq2M2XUCa8BCrQTL9z6,Frittata de Espárragos y Bok Choy,240,5,18,16
gLkyaJM1NNLjU6Zwv8fu,Hara Freekeh Tahiri,240,44,11,3
qLHhmuuI7P1jmXY6A9g0,Pizza de Pimiento Asado,240,33,10,8
rM9l9DJpttD1QwSfe143,Avena Mediterránea Salada,240,37,12,5
shIPw5IjgB4uwUjjD05N,Yogur Griego Estilo Tzatziki Salado,240,12,19,14
tJLiDCmUaIB0NSvqVDie,Ensalada de Curry de Pollo en Instant Pot,240,17,26,8
O4JRcEmt7ABIFMrhX2YW,Nachos de Pollo Deluxe Económicos,245,25,22,7
iQOCGS6aZX9eyxwReE4o,"Rigatoni con Tomates Secos, Pesto y Aceitunas",245,36,7,8
mndFIDJYRkXcBkqTvnwV,Ensalada de Pasta con Atún Económica,245,31,22,4
pR901f8nw11JpXZCpgLL,Ensalada Asiática de Edamame y Arroz Integral,245,35,9,9
1AJjOPtuZ6rBNkouq03p,Pizzas de Pita con Verduras Griegas,250,32,14,9
7Wd2tAcFZWcNbhjfeTMl,Tazón de Arroz Frito con Verduras Baja en Carbohidratos,250,11,25,12
CgLBX9wn1L1fe7BWUDMW,Pastel de Manzana de Ronaldo,250,40,4,10
EI1uWaFy7YGno1qWSuGW,Alitas Criollas,250,15,33,6
EMoSJILMxFGLu0OVwiIr,Pasta de Kale Vegetariana,250,38,17,6
EesiTFZpTjqkVNVZ4AbO,Wrap Mediterráneo de Pavo,250,30,28,6
HtDd2vXB5wCdEZwN5y7t,Calabazas Rellenas Saladas,250,30,17,7
OcaSmCegnr3Yvpub1HMY,"Rollos de Lasaña de Cangrejo, Kale y Ricotta con Salsa de Calabaza y Parmesano",250,30,16,8
TTrsdPKNMWMpdYGEUQSH,Sloppy Janes,250,31,16,7
V6M3FgK1M9RAQ60NDJI7,Paquetes de Pez Espada y Berenjena Sicilianos,250,14,19,13
V9LZzdwG0n4ntjKT4qNS,Wrap de Pavo y Aguacate,250,23,33,9
eKg7XtpMmVyQdriV9bLw,Mini Sándwiches Mexicanos Saludables,250,21,19,10
jwCJbD9BTgukjX40hl64,Sándwiches Abiertos de Pimiento a la Parrilla y Queso de Cabra,250,33,12,7
kfZZwny8sPp2neUu6jex,Carne y Brócoli sobre Tallarines de Calabacín,250,15,29,9
nfFL66oz78w2DaJvaZ9F,Tostadas de Huevo y Aguacate,250,26,12,12
oC2GMVHEgxlRAV0MhBPm,Pollo a la Parrilla Marinado con Calabacín,250,7,25,13
rWms0AHpmMhvMe8n8ODK,Tacos de Pollo con Batata y Espinaca,250,28,18,10
rrtlS2NWO9d0SbCvF0aN,Tacos Vegetarianos,250,41,13,5
uLTJKW13j0FTWIbHKRj7,Wrap de Ensalada de Pollo con Pesto de Espinaca,250,15,23,11
ujuhuOvcjAbKlszuTSBS,Rollos de Primavera de Pollo de Verano,250,26,18,8
wc8s6ZYEChP2ONQwrc1l,Macarrones con Queso y Jalapeños,250,43,13,5
amMXwxacUlOlg06eCrrN,Sopa de Repollo sin Relleno,255,23,20,10
dMqOR5nrftO1u35VMXKz,Atún Sellado con Salsa de Pesto,255,1,28,15
02cG0piveFHxeCpJHbGb,Salmón y Espárragos en Bandeja,260,12,25,13
1lJ2FGierMEEM8NGoGen,Avena Nocturna de Pastel de Calabaza,260,26,22,10
41VKWTsXYRVz1kMuTPRe,Shakshuka con Pimientos Rojos y Queso de Cabra,260,16,18,14
6OMU9hSPHc5SUrq9Dw6Q,"Ensalada Cremosa de Pollo, Brócoli y Pesto de Albahaca",260,9,24,14
7XP3fyXxyiCZ5dIQWiPo,"Ensalada Griega de Orzo con Guisantes, Limón y Aceitunas Kalamata",260,34,11,11
9xTRyWpezxQUpvPbf3Do,Paquetes de Salmón y Verduras Griegas,260,9,27,13
BhNlyngn62d26jQbNLvN,"Arroz con Pollo, Cheddar y Espárragos",260,27,17,8
CFCMAPo4zpAqfkXGlmKt,Mini Sándwiches de Ensalada de Pollo,260,28,18,9
DIBz5cGBvHpGqKjxsbCv,Ensalada Estilo César de Pimienta y Pistacho con Pollo,260,11,25,13
NT7wKbR2PCoy3Xnl09hK,Cazuela Fácil de Pollo y Verduras,260,23,27,7
QcN5RVJQs0W28USqnaXA,Burritos de Fajita de Pollo en Olla de Cocción Lenta,260,33,29,7
XlDi5QB94bZbJD0C01Xe,Albóndigas de Pavo Arrabbiata,260,12,19,14
ZUMfAlOAajdhK1hwppJm,Ensalada de Bistec con Naranja,260,12,25,13
aU1SLqDtEn99KmVr2XRD,Nachos Cargados sin Lácteos,260,41,9,8
bTRy59Axh9yfkTgLPsxs,Panqueques de Mijo con Puré de Lentejas,260,44,16,3
e2194Wul5SummUzn0Dio,Tacos de Pavo,260,19,19,12
emQOWEEsYtysHpS2MPyv,Tazón de Burrito de Batata,260,43,14,7
kIzFZx0kRSYaKgUC7mjV,Salmón con Salsa de Mango y Durazno,260,13,32,9
okohCo1HqNg3A4mY7Sv8,"Envolturas de Lechuga con Ensalada de Pollo, Arándanos y Almendra",260,11,39,6
vlJml0Ju1o894xpdYhBe,Tazón de Desayuno con Batido,260,34,11,10
xhS2iDtezveYNLVTxyb0,Pasta de Garbanzo con Verduras Asadas,260,29,13,10
SIDTDZnlYRWBoVec2L2u,Ensalada de Pollo con Fresas,265,16,25,10
jUkgvWLRMrf9C284Yp1C,Ensalada Asiática de Atún,265,18,34,6
raoLxBb6PKMihLad3WYj,Ensalada de Superalimentos,265,25,9,16
43Eh4owApxNDSXqmwjR8,Paquete de Mahi-Mahi con Cítricos y Brócoli,270,18,32,9
9dTv0uqqVSzUxFbVP7hf,Tazones de Arroz con Pollo y Espinaca al Estilo Japonés,270,27,29,4
GSM7TwCyB0ZEoXx9cTDM,Hamburguesa de Pavo Caprese,270,27,22,9
ICtULLjJrpcGIlxWq9kq,Pollo Cajún y Arroz Andouille en Instant Pot,270,33,16,9
IQZCQx0FNBxaXCZRAMKJ,Guiso de Berenjena y Garbanzo,270,43,10,7
LI7xzW0SXLGueloiHrC3,Ensalada Asiática de Pollo,270,9,26,15
Vou6rh989MUzptVCKozz,Enchiladas de Pollo y Espinacas,270,29,23,7
XhJJpqghpk2cGsujpVXi,Salteado Fácil de Brócoli y Camarones,270,10,34,11
YPtVqcWF9x8UWu9cfn0e,Ensalada de Remolacha y Pollo Asado con Queso de Cabra,270,19,23,12
dtPO7pQsNcFDHX4OOB1u,"Ensalada de Lechuga Butter con Peras, Tocino y Cilantro",270,21,11,18
eaRgNGzmnPJWt8RANdhz,Brochetas de Tofu y Verduras,270,21,21,14
feCHoRfgJrItNyRixDlX,Pizza de Piñones y Nueces,270,31,7,14
lYRgM18cLuKlxmUTVFqf,Ensalada de Kale Baby y Quinoa,270,39,10,9
mKQOlzPbf7l5TBrc3n9Q,Sloppy Joes de Lentejas,270,48,12,5
o2ftZ6Jln2XjefWFFXpY,Crepes Salados,270,31,21,8
oZ1SYAL7j50TtTasXW12,Vieiras Selladas con Zanahorias en Espiral y Cebollas Caramelizadas,270,37,20,4
sVfjdu95xSV6y9FIgewG,Frascos de Sopa Instantánea Casera,270,32,10,11
wXKBo3ScuibUI1HTjdU3,Horno de Enchiladas de Verduras Asadas,270,43,13,7
9USXgz0SJ9XkXrHxZJo7,Ensalada de Pollo a la Parrilla con Pacanas Confitadas,275,14,37,8
ge64hpKcEPywn6ZUS4Tw,Ensalada Thai de Carne de Res y Mango,275,22,25,10
F1b3ewqgYVKhRUl5mMQj,Paella de Mariscos Valenciana,280,39,20,4
Zz4HN6Ghi1Empf9ecUbt,Avena al Horno con Calabaza,280,43,10,8
fnEs6gcqhwOcC7NfI2rs,"Sopa de Wonton con Albóndigas de Pavo, Bok Choy y Zanahorias",280,20,26,11
jniDjO2Yc25GpbTPZHLm,Lentejas y Huevos Escalfados en Instant Pot,280,22,16,15
pShgOULLUl3bA3vsUdOx,Chili de Pavo y Tres Frijoles,280,33,20,7
peAXmP1EeHof2dccJCCz,Ratatouille de Frijoles Rojos Criolla,280,41,15,7
tCdoWQFjkb9bz9vASz3Q,Guiso de Garbanzo al Curry con Verduras Asadas,280,34,9,12
tkMw4JHj4fiW94zEOmAP,Amantes de la Pizza para el Desayuno,280,37,10,12
tl02xRviHL9s0VJcI5Rg,Pasta Cremosa de Calabaza,280,45,9,9
y6s6cwnA4iHaeX7evVc0,Salteado Asiático de Tofu,280,37,15,9
7RYUmGQtQJU0uhLW4SNm,Falafel al Horno,285,42,14,9
B4WE2gfw2ozNNkjOKbE2,Pastel de Pastor Vegetariano,285,45,18,6
MsGJYnVN1UojK6KHXwU1,Stroganoff de Pavo,285,31,25,7
ORoLvj83x6uQA12Ew5Az,Filetes de Pescado con Cobertura de Limón y Perejil,285,1,33,17
UTsZWhg14fFwT2iNiNce,Bacalao con Pimientos Asados y Frijoles Blancos,285,21,32,9
2vZZ0WkclaML2rgfV4Y9,Sopa de Chili de Pavo Negro y Blanco en Instant Pot,290,30,22,10
41yiak9crHGpge1QVL5V,Mini Sándwiches de Pollo Desmenuzado BBQ con Albaricoque en Olla de Cocción Lenta,290,14,32,11
FlmtclYgZtad7J1BgOTA,Pasta con Pesto Verde,290,33,8,16
IHPRNrdozEDOpazvTzO5,Ensalada de Lentejas y Nuez,290,34,14,12
SaZWoia1RKegW432g0SK,Brochetas de Pollo a la Parrilla Estilo César,290,11,36,11
YpsL6a09XwwVpPwwGwLx,Salmón al Horno con Salsa de Jengibre y Cítricos,290,16,24,15
oNWA3NArf2iTs8N2g5Qc,Chili de Res Fácil,290,34,22,8
oPcGBUxuYMrLPC4w4hvR,Avena Nocturna de Canela y Vainilla Francesa,290,47,14,8
ohOIloI7A6sdaYCNLnZz,Hoagies de Lomo,290,32,28,5
p7QFbHUb4CkFPsLJ9HEw,Bistec con Adobo de Café,290,3,40,13
wXSKFz8J3aC3E9pEgBpi,"Huevos Rancheros con Frijoles Pinto, Arroz Integral y Salchicha de Pollo",290,31,22,9
FESscg4gsqtd3XCUPmgO,"Sopa de Pollo, Arroz Salvaje y Espárragos",295,28,21,11
a3ny3QGSEjzn1hkbCG2c,Rollups de Roast Beef,295,43,19,6
pOMmTW6k8rckE5Y8oHWu,Salmón con Corteza de Pistacho,295,9,29,15
7r3yvvvNXcygO13KyMmJ,Pollo con Anacardos y Pimientos,300,15,22,17
Aw8RUwJStuElWF6M1ptg,Pastel de Carne con Champiñones y Nueces,300,33,13,15
E5wRnjWpZVFZ6yho9yeC,Pizza de Aguacate y Huevo,300,25,7,20
HGbVY0oqAabVPdbq5FBN,Filete de Res Criollo,300,28,26,9
WT4vYr0kMxfIefrIL70s,Tostadas de Pavo,300,31,25,8
WVKaRFj48G6ExHeIRj7Q,Kababs de Pollo con Pesto,300,9,36,13
Xh8lf2265ONIqSGc4MW1,Chili sin Picar,300,26,26,11
gpmBgjmrImj25Tn6NhTw,Risotto de Calabaza (Risotto Di Zucca),300,41,11,3
ll7E15m3djS9Od6jYkiZ,Enchiladas de Espinaca y Ricotta Fáciles,300,37,16,12
lv7BsDTShGg2dG8H2W88,Curry de Pollo,300,39,30,6
qUIwaDqPTs9qymhJlkRP,Huevos Rancheros Blancos,300,30,21,10
ulBycKLBnDd8dLGBnexF,Penne con Salsa de Berenjena y Tomate,300,45,10,90
92xHBkBQHn9UPC7LQl5o,Salmón Glaseado con Miel y Soja,303,12,39,12
I7ZD7ypmohK9AYaCKE4y,Rollitos de Lechuga con Pollo y Pepino con Salsa de Cacahuate,303,17,33,11
Ge9wzF0W4tYbLpzGgh8Y,Filetes de Pescado Sellados con Salsa de Pimiento Rojo,305,26,28,10
ZgD5y3Qeeugck8uwIeC4,Coliflor India Asada con Garbanzos y Anacardos,305,34,10,16
27ItAnj9o4gsmElMjZKi,Tacos de Rajas Poblanos y Bistec de Falda,310,36,19,12
4cO3zLSBFlZ2QiW2GFCk,Croquetas de Garbanzo con Chutney de Mango,310,45,13,10
5WOeJRbxSBYjcrgaGe7V,Almuerzo Saludable para Regreso a Clases,310,34,30,9
ExF3AJcIDJ7ukhtf0UJn,Ensalada de Plato Principal de Verano,310,26,30,10
RqagKElkHtJsUJsOGhqi,Pita Mediterránea de Pollo,310,25,26,13
VaMqEvHsnmwaif7EtCRl,Ensalada de Almuerzo Energético,310,28,18,14
ak3JnxpOEMESgRqFYVLC,Sopa de Pollo,310,11,36,14
rytcDTGcKj0yYV0dPExo,Sopa de Batata y Frijoles Negros,310,46,14,8
tFzGsAjRjjPvQuQPYmDc,Tostadas de Pollo Económicas,310,26,29,10
zetVMuYzrdwcnD7pOIY2,Pastelón (Pastel de Pastor de Plátano),310,39,20,9
4Wy4mpqYNia6kkbQqOol,Pargo Rojo al Estilo Veracruz de Ingrid Hoffmann,315,18,37,11
0PKGvK7nMxfln24CJbMQ,Ensalada de Pollo Asado y Rúcula,320,18,36,11
5H0rPkWou7oTuV6SEnZA,"Ensalada de Trigo Entero, Frijoles Negros y Aguacate en Instant Pot",320,33,13,17
637BT7337fKHuG2INFrn,Sopa de Guisantes Partidos con Sorgo,320,46,21,6
8tg7KRwpFAh6vgBOvpap,Tostada de Bistec con Pimiento a la Parrilla,320,7,32,18
Hio5Fv3dgkpv8iEpZ45D,Tazones de Ensalada de Atún con Aguacate,320,11,22,23
XTkY5ChTPiXBUDvngPTC,Taquitos de Pollo al Horno,320,35,22,11
pobHjae62hVgRPBLdiEp,Ensalada de Salmón a la Parrilla y Aguacate,320,10,24,21
qwh0TTsnM5PLR6FX5Prw,Ensalada de Kale Poderosa,320,13,17,23
s5O24KjVOpa48jrNINGI,Zuppa Toscana Vegana,320,42,20,9
ssI4ntprWR4Oe8m7MQJA,Salmón con Miso y Bok Choy al Sésamo en Bandeja,320,5,36,17
Qdtj44NGaVeP4ebtnur8,Sopa de Pollo y Frijoles Blancos con Cobertura de Verduras Frescas,325,25,31,12
0rseZYAmXzFoMQM9kH9Q,Batido de Té Verde y Arándanos,330,27,30,13
3UVVXFQDIwJ8GvICQahu,Tallarines de Calabacín Satay,330,24,25,18
UdU4qtmWe7BJgz9sjfwb,Sándwich Abierto de Ensalada de Huevo y Espinaca,330,42,17,13
fJVGCfrm7begXIOUfbYY,Sándwich de Ensalada de Pollo con Fresa,330,30,26,13
hs2rJc6sh0AJf3pF2rsG,"Pollo, Judías Verdes y Papas en Bandeja",330,19,25,17
xWjvXl6XVzfnXOpH3tEG,Hamburguesa de Champiñones,330,25,27,13
pMIp57idCANcnazSooNa,Pescado Relleno al Estilo Jamaicano con Ritz,335,31,25,12
DTLEqh82Ub7L3NM3mElR,Souvlaki de Bistec a la Parrilla,340,22,25,17
IbprBXXW0AEFNpIG3Hdw,Burrito de Frijol Rápido,340,45,11,15
Kbj7mFpvpo85gRtkoeIo,Ensalada de Quinoa y Sandía,340,30,13,21
NF8Bs5BViMOcoYUP9ojR,"Tazón BBQ Ama tus Sobras""""",340,38,37,6
NQ58D66MJyxZ2y9g1XSU,Brochetas de Pollo con Cítricos y Estragón,340,19,27,18
OQHUiaXg5qBRc1a5pOXN,"Horno de Pollo, Coles de Bruselas y Champiñones con Queso",340,19,35,15
a7bdL6Cj1urPOHkboZlD,Ensalada Griega de Pollo,340,16,25,19
eR9OavJDl5BHWkmNfSFx,"Quesadillas de Frijol Negro, Mango y Pollo con Ensalada",340,43,22,10
Edk9vrVdKn76Dzbw8Kng,Tazones de Salmón en Freidora de Aire con Salsa Yum Yum,350,29,22,17
L9yPF6dGXBRquxqBpKIU,Estofado de Mariscos Toscano (Cacciucco Livornese),350,8,47,12
Q3a042vQbxo7PocJMq4F,Sándwich de Pavo con Ensalada de Col Crujiente,350,33,40,7
Y2l6SCo9p32MIJr5lDPA,Salmón y Judías Verdes al Horno en Bandeja,350,4,20,28
YcLaXY87UnJdigJUxncB,Lentejas y Verduras Verdes con Manzanas,350,42,14,15
xvNA5GCJ7XpeVPsq8cUX,Sándwiches de Pescado Cajún con Ensalada Crujiente,350,34,27,12
0NxK6yvlxB5ONW8wG9oP,Tazón de Bahn Mi de Tofu,360,18,17,27
3PmjLXRd1wM6aQXmqolq,Pollo con Cacahuate sobre Arroz de Coliflor,360,17,26,21
73dHYgWpcaYDG1KGbhT8,Tazón de Burrito de Bibb y Frijol,360,44,24,11
7DVk4E8yBHM7FEP7cD4J,Caja de Almuerzo Baja en Carbohidratos,360,33,21,18
PtRDleeXJABHHSzhImGL,Wrap de Ensalada de Pollo sin Gluten,360,35,25,12
qk9cH163iTEMRj5SedAY,Tofu con Parmesano y Tallarines de Calabaza,360,20,26,21
xjJONwpgkxzenmYOEkkF,Sándwiches de Huevo Frito y Aguacate,360,36,15,18
d7Cn9pOi2CMFX1OYqdU5,Wraps de Pollo a la Parrilla,363,33,38,8
EQLyGEC0JAIMF3apIbY0,Tazones de Salmón y Arroz,364,33,27,13
T6XGTczFfpPncSRLLQ5U,Sándwich de Pollo a la Parrilla con Cobertura de Aceitunas y Rúcula,365,27,32,14
LaXejNpVaOIPBz2rywS6,Avena Infundida con Jengibre,370,57,16,10
QW16HB7rfy0Nwg7KXKjs,Tacos de Cerdo con Ponzu y Mandarinas,370,38,26,13
iPn5o1sWhueJ7RqY6i8v,Burritos de Pollo y Frijoles Negros,370,36,37,14
7gMJKOzBmX7ygvzsbrMU,Sopa Vietnamita de Res (Pho),375,47,30,7
yclEytxcbNDRkeXXzEwI,"Ensalada de Farro, Edamame y Arándanos Secos",375,44,12,19
Faa6vH2NE8U3xZxRjXxi,"Ensalada de Cordero, Kale y Granada",380,16,32,21
YnnOlsjdj5Cz8cKFMBqN,Parfait de Yogur con Pastel de Manzana,380,26,17,25
gG3VmnYHxxnpiX8YLWT9,Asado de Cerdo Especiado con Calabaza Mantequilla en Instant Pot,380,25,30,19
jBsFe1IlNdFjK0jtaY9X,Tacos de Verduras Asadas Económicos,380,60,15,11
